,IT0003497168,FR0000121147,FR0000184798,FR0010411983,FR0000054470,FR0000121964,FR0010386334,FR0011950732,NL0014559478,FR0000051732,FR0013227113,FR0000130809,FR0000051807,FR0010220475,FR0000130395,FR0000044448,FR0013326246,FR0014008VX5,FR0010112524,FR0000131757,FR0013269123,FR0000121121,FR001400J770,FR0010282822,FR0011675362,FR0004056851,FR001400NLM4,FR0010908533,FR001400PVN6,FR0013154002,FR0013176526,FR0012127173,FR0012435121,FR0000035081,FR0010221234,FR0000035164,DE000KGX8881,DE000A0D6554,DE0006062144,DE000A0TGJ55,DE000PSM7770,DE000FTG1111,DE0006766504,DE0005493365,DE000KC01000,DE0005470405,DE000ZAL1111,DE000ENER6Y0,DE000A161408,DE000A0LD6E6,DE0007030009,DE0005664809,DE000LEG1110,DE0007500001,DE0008303504,DE000KSAG888,DE000A2E4K43,DE000A0WMPJ6,DE000WAF3001,DE000WCH8881,DE000A1ML7J1,DE0007664005,DE000PAH0038,DE0006095003,DE0007664039,DE000TUAG505,DE0005140008,DE000A1PHFF7,DE000A0JL9W6,DE0006599905,DE000A0D9PT0,DE0007165607,DE0006969603,DE000BASF111,DE000BAY0017,DE0005313704,DE000HAG0005,DE0006231004,DE0008232125,DE000A0DJ6J9,DE0007231326,DE0005773303,DE0006202005,DE000A161N30,DE0005089031,DE000A288904,DE0007461006,DE000NCA0001,SE0023615638,DE0006305006,DE000A1TNV91,NL0015000DX5,DE000A2NB601,DE000SHA0019,Total
2024-09-27,0.0,0.0,0.0,1.07,0.7,0.0,0.0,0.0,1.01,0.0,1.29,0.0,0.0,0.0,0.0,1.04,0.0,1.2,1.01,0.0,0.0,0.0,1.12,0.7,0.0,0.9,0.89,0.71,2.18,0.5,1.1,0.73,0.51,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.6,0.0,1.98,0.0,0.0,1.82,0.0,0.0,0.0,1.53,0.0,1.91,0.0,1.79,0.0,2.18,1.41,1.97,0.6,0.88,0.0,0.0,0.0,0.0,0.0,0.71,0.0,2.17,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.81,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.48000000000002
2024-09-26,0.0,0.0,0.0,1.07,0.91,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.04,0.0,1.2,1.01,0.0,0.0,0.0,1.12,0.7,0.0,0.9,0.9,0.71,2.18,0.5,0.87,0.73,0.51,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.6,0.0,1.98,0.0,0.0,1.82,0.0,0.0,0.0,1.53,0.0,2.09,0.0,1.79,0.0,2.18,1.41,2.03,0.5,0.88,0.0,0.0,0.0,0.0,0.0,0.65,0.0,2.29,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.81,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70000000000001
2024-09-25,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.04,0.0,1.2,1.01,0.0,0.0,0.0,1.12,0.7,0.0,0.9,0.9,0.71,2.18,0.5,0.9,0.73,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.58,0.0,2.08,0.0,0.0,1.78,0.0,0.0,0.0,1.53,0.0,2.11,0.0,1.81,0.0,2.18,1.41,2.17,0.5,0.88,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.29,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.81,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93000000000001
2024-09-24,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.04,0.0,1.2,1.01,0.0,0.0,0.0,1.26,0.7,0.0,0.9,0.9,0.71,2.18,0.5,0.87,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,2.08,0.0,0.0,1.78,0.0,0.0,0.0,1.53,0.0,2.11,0.0,1.81,0.0,2.18,1.41,2.17,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.36,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.81,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.27
2024-09-23,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.1,0.0,1.19,0.92,0.0,0.0,0.0,1.26,0.7,0.0,0.9,0.9,0.71,2.18,0.5,0.96,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,2.11,0.0,0.0,1.78,0.0,0.0,0.0,1.53,0.0,2.11,0.0,1.81,0.0,2.2,1.34,2.26,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.36,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45
2024-09-22,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.22,0.0,1.19,0.92,0.0,0.0,0.0,1.12,0.7,0.0,0.84,0.9,0.71,2.18,0.5,0.96,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,1.82,0.0,0.0,1.81,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.81,0.0,2.2,1.29,2.26,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.36,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07
2024-09-21,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.22,0.0,1.19,0.92,0.0,0.0,0.0,1.12,0.7,0.0,0.84,0.9,0.71,2.18,0.5,0.96,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,1.82,0.0,0.0,1.81,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.81,0.0,2.2,1.29,2.26,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.36,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07
2024-09-20,0.0,0.0,0.0,1.07,1.31,0.0,0.0,0.0,1.01,0.0,1.32,0.0,0.0,0.0,0.0,1.22,0.0,1.19,0.92,0.0,0.0,0.0,1.12,0.7,0.0,0.84,0.9,0.71,2.18,0.5,0.96,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,1.82,0.0,0.0,1.81,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.81,0.0,2.2,1.29,2.26,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.36,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07
2024-09-19,0.0,0.0,0.0,1.07,1.0,0.0,0.0,0.0,0.9,0.0,1.29,0.0,0.0,0.0,0.0,1.22,0.0,1.19,0.92,0.0,0.0,0.0,1.12,0.69,0.0,0.84,0.9,0.68,2.18,0.5,0.8,0.73,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42,0.58,0.0,1.82,0.0,0.0,1.78,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.62,0.0,2.2,1.29,2.11,0.5,0.93,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.29,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25000000000001
2024-09-18,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.9,0.0,1.31,0.0,0.0,0.0,0.0,1.1,0.0,1.19,0.92,0.0,0.0,0.0,1.0,0.69,0.0,0.84,0.9,0.71,2.18,0.49,0.8,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.67,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.62,0.0,2.2,1.29,2.11,0.5,0.89,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.29,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81
2024-09-17,0.0,0.0,0.0,1.09,0.98,0.0,0.0,0.0,0.9,0.0,1.28,0.0,0.0,0.0,0.0,1.1,0.0,1.19,0.92,0.0,0.0,0.0,1.0,0.69,0.0,0.84,0.9,0.69,2.18,0.49,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.67,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.62,0.0,2.2,1.29,2.11,0.5,0.89,0.0,0.0,0.0,0.0,0.0,0.67,0.0,2.29,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.59
2024-09-16,0.0,0.0,0.0,1.13,1.18,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.1,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.94,0.9,0.7,2.18,0.49,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.74,0.0,2.1,1.29,2.11,0.5,0.89,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.150000000000006
2024-09-15,0.0,0.0,0.0,1.13,1.18,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.94,0.9,0.7,2.18,0.5,0.63,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.74,0.0,2.1,1.3,2.11,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.480000000000004
2024-09-14,0.0,0.0,0.0,1.13,1.18,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.94,0.9,0.7,2.18,0.5,0.63,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.74,0.0,2.1,1.3,2.11,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.480000000000004
2024-09-13,0.0,0.0,0.0,1.13,1.18,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.94,0.9,0.7,2.18,0.5,0.63,0.73,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.74,0.0,2.1,1.3,2.11,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.480000000000004
2024-09-12,0.0,0.0,0.0,1.13,1.3,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.7,0.9,0.7,2.18,0.5,0.55,0.64,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.89,0.0,2.1,1.3,2.06,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.76,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36000000000001
2024-09-11,0.0,0.0,0.0,1.08,1.4,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.81,0.0,0.0,0.0,1.0,0.69,0.0,0.7,0.9,0.7,2.18,0.5,0.64,0.54,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.47,0.0,2.11,0.0,1.89,0.0,2.1,1.27,2.1,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.510000000000005
2024-09-10,0.0,0.0,0.0,0.95,1.62,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,1.02,0.0,1.19,0.78,0.0,0.0,0.0,1.0,0.69,0.0,0.7,0.9,0.69,2.18,0.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.42,0.58,0.0,1.79,0.0,0.0,1.71,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.91,0.0,2.1,1.36,1.81,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.830000000000005
2024-09-09,0.0,0.0,0.0,0.73,1.5,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.96,0.0,1.19,0.89,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.88,0.69,2.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.58,0.0,1.8,0.0,0.0,1.66,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.78,0.0,2.1,1.36,1.81,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64
2024-09-08,0.0,0.0,0.0,0.73,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.96,0.0,1.19,0.89,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.88,0.69,2.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.58,0.0,1.8,0.0,0.0,1.66,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.78,0.0,2.1,1.36,1.81,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43
2024-09-07,0.0,0.0,0.0,0.73,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.96,0.0,1.19,0.89,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.88,0.69,2.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.58,0.0,1.8,0.0,0.0,1.66,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.78,0.0,2.1,1.36,1.81,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43
2024-09-06,0.0,0.0,0.0,0.73,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.96,0.0,1.19,0.89,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.88,0.69,2.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.58,0.0,1.8,0.0,0.0,1.66,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.78,0.0,2.1,1.36,1.81,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43
2024-09-05,0.0,0.0,0.0,0.63,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.96,0.0,1.19,0.89,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.88,0.69,2.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.66,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.63,0.0,2.1,1.4,1.78,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.86,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3
2024-09-04,0.0,0.0,0.0,0.63,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.91,0.69,0.0,0.7,0.9,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.56,0.0,2.1,1.4,1.78,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.97,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33
2024-09-03,0.0,0.0,0.0,0.5,1.43,0.0,0.0,0.0,0.9,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.91,0.7,0.0,0.7,0.9,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.47,0.0,2.1,1.4,1.86,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.97,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.199999999999996
2024-09-02,0.0,0.0,0.0,0.5,1.3,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.8,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.11,0.0,1.3,0.0,2.1,1.4,1.96,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88
2024-09-01,0.0,0.0,0.0,0.5,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.8,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.06,0.0,1.29,0.0,2.1,1.4,1.96,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74
2024-08-31,0.0,0.0,0.0,0.5,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.8,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.06,0.0,1.29,0.0,2.1,1.4,1.96,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74
2024-08-30,0.0,0.0,0.0,0.5,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.8,0.0,1.19,0.9,0.0,0.0,0.0,0.8,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.52,0.0,2.06,0.0,1.29,0.0,2.1,1.4,1.96,0.0,0.89,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74
2024-08-29,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.98,0.0,1.19,0.9,0.0,0.0,0.0,0.8,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.48,0.0,2.06,0.0,1.3,0.0,2.1,1.4,2.04,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.480000000000004
2024-08-28,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.98,0.0,1.19,0.88,0.0,0.0,0.0,0.77,0.67,0.0,0.7,0.89,0.69,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.7,0.0,0.0,0.0,1.58,0.0,2.06,0.0,1.3,0.0,2.1,1.4,2.16,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.559999999999995
2024-08-27,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,0.98,0.0,1.19,0.88,0.0,0.0,0.0,0.77,0.67,0.0,0.7,0.89,0.79,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.64,0.0,0.0,0.0,1.58,0.0,1.99,0.0,1.3,0.0,2.09,1.4,2.16,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.21,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48
2024-08-26,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.89,0.0,1.39,0.0,0.0,0.0,0.0,1.01,0.0,1.2,0.88,0.0,0.0,0.0,0.77,0.67,0.0,0.7,0.89,0.79,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.64,0.0,0.0,0.0,1.58,0.0,2.08,0.0,1.29,0.0,2.19,1.4,2.16,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.11,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71
2024-08-25,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.89,0.0,1.49,0.0,0.0,0.0,0.0,1.01,0.0,1.2,0.88,0.0,0.0,0.0,0.77,0.67,0.0,0.61,0.89,0.79,2.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.42,0.69,0.0,1.8,0.0,0.0,1.64,0.0,0.0,0.0,1.58,0.0,2.17,0.0,1.35,0.0,2.19,1.4,2.16,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.11,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.870000000000005
