,DE0006202005,DE0005785802,DE000KSAG888,DE000STRA555,DE0006062144,DE000TUAG505,DE000A12DM80,DE000EVNK013,DE000LEG1110,DE0005089031,DE0006095003,DE000A161408,DE0005470405,DE000A0DJ6J9,DE000A1TNUT7,DE0006200108,DE0005232805,DE000A0WMPJ6,DE000WCH8881,DE0007165607,DE0005313704,DE0007030009,DE000A3ENQ51,DE0006766504,DE0007314007,DE000BASF111,DE000A1PHFF7,FR001400PVN6,DE0007461006,DE0005773303,DE0005158703,DE000A1TNV91,DE0006602006,DE0008232125,DE0006969603,DE0005093108,Total
2024-03-13,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
2024-03-12,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46
2024-03-11,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46
2024-03-10,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46
2024-03-09,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46
2024-03-08,0.47,0.43,0.18,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46
2024-03-07,0.47,0.43,0.62,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
2024-03-06,0.47,0.43,0.73,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01
2024-03-05,0.47,0.43,0.88,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1599999999999997
2024-03-04,0.47,0.43,0.97,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2024-03-03,0.47,0.43,0.97,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2024-03-02,0.47,0.43,0.97,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2024-03-01,0.47,0.43,0.97,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2024-02-29,0.47,0.43,0.88,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1599999999999997
2024-02-28,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.72,0.0,0.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43
2024-02-27,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.72,0.0,0.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43
2024-02-26,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.69,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8999999999999995
2024-02-25,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.51,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
2024-02-24,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.51,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
2024-02-23,0.47,0.43,0.98,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.51,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
2024-02-22,0.47,0.43,1.19,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.42,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2024-02-21,0.47,0.43,1.2,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.3,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7299999999999995
2024-02-20,0.47,0.51,1.2,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.0,1.15,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.659999999999999
2024-02-19,0.47,0.51,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.9,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005
2024-02-18,0.47,0.51,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.9,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005
2024-02-17,0.47,0.51,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.9,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005
2024-02-16,0.47,0.51,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.9,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005
2024-02-15,0.47,0.51,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.81,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680000000000001
2024-02-14,0.47,0.49,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.73,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
2024-02-13,0.47,0.49,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.65,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-02-12,0.47,0.49,1.12,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399999999999995
2024-02-11,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-10,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-09,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-08,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-07,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-06,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2024-02-05,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-02-04,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-02-03,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-02-02,0.47,0.49,1.06,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2024-02-01,0.47,0.49,0.95,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2024-01-31,0.47,0.49,0.95,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2024-01-30,0.47,0.49,0.95,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2024-01-29,0.47,0.49,0.95,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.71,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39
2024-01-28,0.47,0.49,0.82,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.64,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899999999999995
2024-01-27,0.47,0.49,0.82,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.64,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899999999999995
2024-01-26,0.47,0.49,0.82,0.0,0.0,0.0,0.5,0.0,0.38,0.0,0.44,0.64,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899999999999995
2024-01-25,0.47,0.49,0.82,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.64,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69
2024-01-24,0.47,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.56,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2024-01-23,0.47,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.56,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2024-01-22,0.47,0.49,0.7,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.56,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
2024-01-21,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.63,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2024-01-20,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.63,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2024-01-19,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.63,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
2024-01-18,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.55,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5899999999999994
2024-01-17,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4699999999999998
2024-01-16,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51
2024-01-15,0.47,0.49,0.69,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6199999999999997
2024-01-14,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2024-01-13,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2024-01-12,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2024-01-11,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2024-01-10,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.43,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199999999999998
2024-01-09,0.47,0.49,0.79,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7899999999999996
2024-01-08,0.47,0.49,0.88,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8799999999999994
2024-01-07,0.47,0.49,0.88,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8299999999999996
2024-01-06,0.47,0.49,0.88,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8299999999999996
2024-01-05,0.47,0.49,0.88,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8299999999999996
2024-01-04,0.47,0.49,0.88,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8299999999999996
2024-01-03,0.47,0.49,0.9,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8499999999999996
2024-01-02,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2024-01-01,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-31,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-30,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-29,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-28,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-27,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-26,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-25,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-24,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-23,0.47,0.49,1.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94
2023-12-22,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
2023-12-21,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
2023-12-20,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.5,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42
2023-12-19,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.48,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2023-12-18,0.47,0.49,1.07,0.0,0.0,0.0,0.48,0.0,0.38,0.0,0.44,0.52,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4399999999999995
