,IT0004056880,IT0005211237,IT0003242622,IT0001233417,IT0000072170,IT0003492391,IT0001250932,IT0003153415,IT0000066123,IT0001157020,FR0010451203,FR0013176526,FR0011950732,FR0010220475,FR0000130692,FR0000044448,FR0014008VX5,FR0000121204,FR0000184798,FR0013214145,NL0015001W49,FR0000064578,FR0010112524,FR0011981968,FR001400PVN6,FR0000121964,FR0000130395,FR0010722819,FR0011675362,FR0000127771,FR001400J770,FR0013280286,FR0000035081,FR0000121709,FR0004056851,FR0000121147,Total
2023-11-21,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.85,0.48,0.0,0.0,0.0,0.51,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760000000000001
2023-11-20,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.73,0.48,0.0,0.0,0.0,0.51,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2023-11-19,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.67,0.48,0.0,0.0,0.0,0.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-11-18,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.67,0.48,0.0,0.0,0.0,0.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-11-17,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.67,0.48,0.0,0.0,0.0,0.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-11-16,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.59,0.58,0.0,0.0,0.0,0.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995
2023-11-15,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.41,0.69,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789999999999999
2023-11-14,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.41,0.77,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-11-13,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.41,0.77,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-11-12,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.33,0.84,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88
2023-11-11,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.33,0.84,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88
2023-11-10,0.51,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.33,0.84,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88
2023-11-09,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.17,0.84,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81
2023-11-08,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.03,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16
2023-11-07,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.03,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16
2023-11-06,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2023-11-05,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2023-11-04,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2023-11-03,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
2023-11-02,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05
2023-11-01,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05
2023-10-31,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
2023-10-30,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
2023-10-29,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12
2023-10-28,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12
2023-10-27,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12
2023-10-26,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12
2023-10-25,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-24,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-23,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-22,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-21,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-20,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
2023-10-19,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05
2023-10-18,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9499999999999997
2023-10-17,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9499999999999997
2023-10-16,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
2023-10-15,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
2023-10-14,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
2023-10-13,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91
2023-10-12,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-10-11,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-10,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-09,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-08,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-07,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-06,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99
2023-10-05,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11
2023-10-04,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11
2023-10-03,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04
2023-10-02,0.5,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.99,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9400000000000004
2023-10-01,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.99,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9400000000000004
2023-09-30,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.99,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9400000000000004
2023-09-29,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.99,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9400000000000004
2023-09-28,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995
2023-09-27,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995
2023-09-26,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995
2023-09-25,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399999999999995
2023-09-24,0.68,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
2023-09-23,0.68,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
2023-09-22,0.68,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
2023-09-21,0.68,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8900000000000006
2023-09-20,0.68,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005
2023-09-19,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37
2023-09-18,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37
2023-09-17,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44
2023-09-16,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44
2023-09-15,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44
2023-09-14,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.94,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51
2023-09-13,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.81,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-09-12,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.81,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-09-11,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.81,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
2023-09-10,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.72,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289999999999999
2023-09-09,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.72,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289999999999999
2023-09-08,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.72,0.72,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289999999999999
2023-09-07,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.72,0.72,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999997
2023-09-06,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.62,0.72,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
2023-09-05,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6599999999999997
2023-09-04,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2023-09-03,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900000000000006
2023-09-02,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8900000000000006
2023-09-01,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8900000000000006
2023-08-31,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8900000000000006
2023-08-30,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.68,0.53,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
2023-08-29,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24
2023-08-28,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
2023-08-27,0.69,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.62,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
