,254900EGJIB7IR00B295,213800DTEB6NWEO6E777,549300GE4E8GIYNWBX20,5493007NNS3AR86BUB68,549300A7I33B1R3UGS67,549300SHI4D0QGWI8X45,549300RHSQCH106OWF77,213800RUT3C1PCHUQP60,-077-,5493003FS3JD468P6Z37,213800R9V4YAT2TH3762,549300G4GEZ3XA3HPV97,-085-,-066-,6BS8JLEICI3VGJ264L55,2138006AZELNYKR3A325,549300UZ0KD5HX862Y09,549300ARVD4LVNCUBN81,213800YQHG6V3VDDRN10,549300CNWH54BTXURM94,549300DCU7KOL83B3B08,549300XXZKX7UGH6E231,549300GHZ48Y72I6HZ24,549300GC5MDF1KXYMP06,MQILSVGGL6RJH5NDWP11,549300UV4DM2KIBBQ741,TNWE6LERP1CI9IDAZB80,549300A6QDHQKENHMS92,Total,Market_capitalization
2023-12-17,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
2023-12-16,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
2023-12-15,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
2023-12-14,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.71,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909999999999999,2100000000.0
2023-12-13,0.59,0.0,0.0,0.59,0.0,1.22,0.59,0.59,0.54,0.67,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.869999999999999,2100000000.0
2023-12-12,0.59,0.0,0.0,0.59,0.0,1.1,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2100000000.0
2023-12-11,0.59,0.0,0.0,0.59,0.66,1.1,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,2100000000.0
2023-12-10,0.59,0.0,0.0,0.59,0.66,1.1,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,2100000000.0
2023-12-09,0.59,0.0,0.0,0.59,0.66,1.1,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,2100000000.0
2023-12-08,0.59,0.0,0.0,0.59,0.66,1.1,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,2100000000.0
2023-12-07,0.59,0.0,0.0,0.59,0.66,1.06,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2100000000.0
2023-12-06,0.59,0.0,0.0,0.59,0.66,1.06,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2100000000.0
2023-12-05,0.59,0.0,0.0,0.59,0.66,1.06,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,2100000000.0
2023-12-04,0.59,0.0,0.0,0.59,0.66,1.16,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2100000000.0
2023-12-03,0.59,0.0,0.0,0.59,0.66,1.16,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2100000000.0
2023-12-02,0.59,0.0,0.0,0.59,0.66,1.16,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2100000000.0
2023-12-01,0.59,0.0,0.0,0.59,0.66,1.16,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,2100000000.0
2023-11-30,0.59,0.0,0.0,0.59,0.66,1.21,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569999999999999,2100000000.0
2023-11-29,0.59,0.0,0.0,0.59,0.66,1.21,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.569999999999999,2100000000.0
2023-11-28,0.59,0.0,0.0,0.59,0.66,1.18,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.539999999999999,2100000000.0
2023-11-27,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2100000000.0
2023-11-26,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2100000000.0
2023-11-25,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.54,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2100000000.0
2023-11-24,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,2100000000.0
2023-11-23,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,2100000000.0
2023-11-22,0.59,0.56,0.0,0.59,0.66,1.18,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,2100000000.0
2023-11-21,0.59,0.56,0.0,0.59,0.66,1.2,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,2100000000.0
2023-11-20,0.59,0.56,0.0,0.59,0.66,1.2,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,2100000000.0
2023-11-19,0.59,0.56,0.0,0.59,0.66,1.14,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999999,2100000000.0
2023-11-18,0.59,0.56,0.0,0.59,0.66,1.14,0.59,0.59,0.48,0.72,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999999,2100000000.0
2023-11-17,0.59,0.56,0.0,0.59,0.66,1.14,0.59,0.59,0.48,0.72,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709999999999999,2100000000.0
2023-11-16,0.59,0.56,0.0,0.59,0.66,1.14,0.59,0.59,0.54,0.72,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,2100000000.0
2023-11-15,0.59,0.56,0.0,0.59,0.66,1.14,0.59,0.59,0.54,0.72,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,2100000000.0
2023-11-14,0.59,0.56,0.0,0.59,0.66,1.2,0.59,0.59,0.64,0.61,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819999999999999,2100000000.0
2023-11-13,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.78,0.61,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880000000000001,2100000000.0
2023-11-12,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.87,0.61,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.970000000000001,2100000000.0
2023-11-11,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.87,0.61,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.970000000000001,2100000000.0
2023-11-10,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.87,0.61,0.26,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.970000000000001,2100000000.0
2023-11-09,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.94,0.61,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.330000000000001,2100000000.0
2023-11-08,0.59,0.56,0.0,0.59,0.66,1.12,0.59,0.59,0.94,0.61,0.7,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.480000000000001,2100000000.0
2023-11-07,0.59,0.56,0.0,0.59,0.66,1.06,0.59,0.59,0.94,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,2100000000.0
2023-11-06,0.59,0.56,0.0,0.59,0.66,1.06,0.59,0.59,0.8,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6499999999999995,2100000000.0
2023-11-05,0.59,0.56,0.0,0.59,0.66,1.06,0.59,0.59,0.73,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579999999999999,2100000000.0
2023-11-04,0.59,0.56,0.0,0.59,0.66,1.06,0.59,0.59,0.73,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579999999999999,2100000000.0
2023-11-03,0.59,0.56,0.0,0.4,0.66,1.06,0.59,0.59,0.73,0.51,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2100000000.0
2023-11-02,0.59,0.56,0.0,0.4,0.66,1.06,0.59,0.59,0.6,0.51,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,2100000000.0
2023-11-01,0.59,0.56,0.0,0.4,0.66,0.91,0.59,0.59,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.409999999999999,2100000000.0
2023-10-31,0.49,0.56,0.0,0.4,0.66,0.91,0.59,0.59,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,2100000000.0
2023-10-30,0.49,0.56,0.0,0.4,0.66,0.86,0.59,0.59,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,2100000000.0
2023-10-29,0.49,0.56,0.0,0.4,0.66,0.86,0.59,0.59,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,2100000000.0
2023-10-28,0.49,0.56,0.51,0.4,0.66,0.86,0.59,0.59,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,2100000000.0
2023-10-27,0.49,0.56,0.51,0.4,0.29,0.86,0.59,0.59,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2100000000.0
2023-10-26,0.49,0.56,0.51,0.59,0.29,0.79,0.59,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,2100000000.0
2023-10-25,0.49,0.56,0.51,0.59,0.29,0.83,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,2100000000.0
2023-10-24,0.49,0.56,0.51,0.59,0.29,0.83,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,2100000000.0
2023-10-23,0.59,0.56,0.51,0.68,0.29,0.83,0.59,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,2100000000.0
2023-10-22,0.59,0.56,0.51,0.83,0.29,0.83,0.59,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,2100000000.0
2023-10-21,0.59,0.56,0.51,0.83,0.29,0.83,0.59,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,2100000000.0
2023-10-20,0.59,0.56,0.51,0.83,0.29,0.83,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,2100000000.0
2023-10-19,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860000000000001,2100000000.0
2023-10-18,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860000000000001,2100000000.0
2023-10-17,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860000000000001,2100000000.0
2023-10-16,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860000000000001,2100000000.0
2023-10-15,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960000000000001,2100000000.0
2023-10-14,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960000000000001,2100000000.0
2023-10-13,0.77,0.56,0.51,0.9,0.66,0.61,0.36,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960000000000001,2100000000.0
2023-10-12,0.77,0.56,0.51,0.9,0.66,0.56,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,2100000000.0
2023-10-11,0.77,0.56,0.51,0.9,0.66,0.56,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,2100000000.0
2023-10-10,0.77,0.56,0.51,0.9,0.66,0.56,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,2100000000.0
2023-10-09,0.77,0.56,0.51,0.9,0.66,0.56,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001,2100000000.0
2023-10-08,0.77,0.56,0.51,0.9,0.66,0.56,0.64,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,2100000000.0
2023-10-07,0.77,0.56,0.51,0.9,0.66,0.56,0.64,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,2100000000.0
2023-10-06,0.77,0.56,0.51,0.9,0.66,0.56,0.64,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,2100000000.0
2023-10-05,0.83,0.56,0.51,0.9,0.66,0.56,0.5,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,2100000000.0
2023-10-04,1.03,0.56,0.51,0.9,0.66,0.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720000000000001,2100000000.0
2023-10-03,1.17,0.56,0.28,0.9,0.66,0.61,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,2100000000.0
2023-10-02,1.17,0.56,0.28,0.9,0.66,0.55,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,2100000000.0
2023-10-01,1.17,0.56,0.28,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,2100000000.0
2023-09-30,1.17,0.56,0.28,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,2100000000.0
2023-09-29,1.17,0.56,0.28,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,2100000000.0
2023-09-28,1.17,0.56,0.28,0.9,0.66,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2100000000.0
2023-09-27,1.17,0.56,0.28,0.9,0.66,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2100000000.0
2023-09-26,1.17,0.56,0.28,0.9,0.66,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2100000000.0
2023-09-25,1.17,0.56,0.39,0.9,0.66,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3100000000000005,2100000000.0
2023-09-24,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-23,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-22,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-21,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-20,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-19,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-18,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-17,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-16,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-15,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-14,1.17,0.56,0.51,0.9,0.66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,2100000000.0
2023-09-13,1.17,0.56,0.51,0.9,0.66,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,2100000000.0
2023-09-12,1.17,0.56,0.51,0.9,0.66,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,2100000000.0
2023-09-11,1.17,0.56,0.51,0.9,0.66,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,2100000000.0
2023-09-10,1.17,0.56,0.51,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,2100000000.0
2023-09-09,1.17,0.56,0.51,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,2100000000.0
2023-09-08,1.17,0.56,0.51,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,2100000000.0
2023-09-07,1.17,0.56,0.51,0.9,0.66,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3500000000000005,2100000000.0
